session,rtt,download_lossrate,download_throughput,Stalling_number,Stalling_length,join_time,QoE_linear
3,1620,0.2,2160,1000,400000,400000,1
3,1470,0.14,2180,2,38305,66770,1
3,1320,0.08,2200,2,13117,42569,2
3,1170,0.02,2220,2,3229,28049,3
3,1020,0.04,2240,2,8994,20324,3
3,870,0.11,2260,1,10883,31025,3
3,720,0.17,2280,2,14236,39465,2
3,570,0.23,2300,1000,400000,400000,1
3,420,0.21,2320,2,32495,86755,1
3,270,0.15,2340,2,8660,53413,1
3,120,0.08,2360,2,4996,8962,4
3,30,0.02,2380,0,0,2931,5
3,180,0.04,2400,1,2320,6284,5
3,330,0.1,2420,2,7513,19843,3
3,480,0.16,2440,1,66783,15080,1
3,630,0.23,2460,2,14271,216880,1
3,780,0.21,2480,2,70185,42734,1
3,930,0.15,2500,2,30772,60730,1
3,1080,0.09,2520,1,24699,28621,2
3,1230,0.03,2540,2,9895,21140,3
3,1380,0.04,2560,2,7641,30313,3
3,1530,0.1,2580,2,21172,38761,2
3,1680,0.16,2600,1000,400000,400000,1
3,1830,0.22,2620,1000,400000,400000,1
3,1980,0.22,2640,100,0,400000,1
3,2130,0.15,2660,100,0,400000,1
3,2280,0.09,2680,2,42179,111213,1
3,2430,0.03,2700,2,17397,66537,1
3,2580,0.03,2720,2,18068,56778,1
3,2730,0.09,2740,2,49307,95054,1
3,2880,0.16,2760,1000,400000,400000,1
3,3030,0.22,2780,1000,400000,400000,1
3,3180,0.22,2800,1000,400000,400000,1
3,3330,0.16,2820,1000,400000,400000,1
3,3480,0.1,2840,1000,400000,400000,1
3,3630,0.03,2860,2,26621,97339,1
3,3780,0.03,2880,2,17584,88193,1
3,3930,0.09,2900,1000,400000,400000,1
3,4080,0.15,2920,1000,400000,400000,1
3,4230,0.21,2940,1000,400000,400000,1
3,4380,0.22,2960,1000,400000,400000,1
3,4530,0.16,2980,1000,400000,400000,1
3,4680,0.1,3000,1000,400000,400000,1
3,4830,0.04,3020,1000,400000,400000,1
3,4980,0.02,3040,2,34365,152387,1
3,4870,0.09,3060,1000,400000,400000,1
3,4720,0.15,3080,1000,400000,400000,1
3,4570,0.21,3100,1000,400000,400000,1
3,4420,0.23,3120,1000,400000,400000,1
3,4270,0.17,3140,1000,400000,400000,1
3,4120,0.1,3160,1000,400000,400000,1
3,3970,0.04,3180,2,78947,112749,1
3,3820,0.02,3200,2,34873,92034,1
3,3670,0.08,3220,1000,400000,400000,1
3,3520,0.14,3240,100,0,400000,1
3,3370,0.21,3260,1000,400000,400000,1
3,3220,0.23,3280,1000,400000,400000,1
3,3070,0.17,3300,1000,400000,400000,1
3,2920,0.11,3320,2,53471,104312,1
3,2770,0.05,3340,2,17144,68619,1
3,2620,0.02,3360,2,5084,40005,2
3,2470,0.08,3380,2,85345,44491,1
3,2320,0.14,3400,2,98381,113648,1
3,2170,0.2,3420,1000,400000,400000,1
3,2020,0.24,3440,1000,400000,400000,1
3,1870,0.17,3460,2,90987,190328,1
3,1720,0.11,3480,2,57199,54869,1
3,1570,0.05,3500,2,17136,41212,2
3,1420,0.01,3520,2,4551,21844,3
3,1270,0.07,3540,2,12704,25945,3
3,1120,0.14,3560,2,33723,28122,1
3,970,0.2,3580,2,54038,106423,1
3,820,0.24,3600,2,74314,208041,1
3,670,0.18,3620,2,41870,43962,1
3,520,0.12,3640,2,2171,40636,3
3,370,0.05,3660,1,2510,10069,4
3,220,0.01,3680,2,2525,5989,5
3,70,0.07,3700,2,2421,5193,5
3,80,0.13,3720,2,4050,4409,5
3,230,0.19,3740,1,19262,15661,3
3,380,0.24,3760,1,44680,80364,1
3,530,0.18,3780,2,64568,66259,1
3,680,0.12,3800,2,11033,22225,3
3,830,0.06,3820,2,3875,20142,4
3,980,0,3840,3,209,14002,4
3,1130,0.07,3860,1,13204,37469,2
3,1280,0.13,3880,2,21710,63781,1
3,1430,0.19,3900,2,40108,105672,1
3,1580,0.25,3920,100,0,400000,1
3,1730,0.19,3940,1,57,157871,1
3,1880,0.12,3960,2,28710,152667,1
3,2030,0.06,3980,2,10298,51950,1
3,2180,0,4000,2,5009,30876,3
3,2330,0.06,4020,2,26286,55941,1
3,2480,0.12,4040,2,153960,76813,1
3,2630,0.19,4060,1000,400000,400000,1
3,2780,0.25,4080,1000,400000,400000,1
3,2930,0.19,4100,1000,400000,400000,1
3,3080,0.13,4120,1000,400000,400000,1
3,3230,0.07,4140,1000,400000,400000,1
3,3380,0,4160,2,6239,59307,1
3,3530,0.06,4180,2,21318,72420,1
3,3680,0.12,4200,1000,400000,400000,1
3,3830,0.18,4220,100,0,400000,1
3,3980,0.24,4240,1000,400000,400000,1
3,4130,0.19,4260,1000,400000,400000,1
3,4280,0.13,4280,100,0,400000,1
3,4430,0.07,4300,1000,400000,400000,1
3,4580,0.01,4320,2,12557,77902,1
3,4730,0.05,4340,1000,400000,400000,1
3,4880,0.12,4360,1000,400000,400000,1
3,4970,0.18,4380,100,0,400000,1
3,4820,0.24,4400,1000,400000,400000,1
3,4670,0.2,4420,100,0,400000,1
3,4520,0.14,4440,100,0,400000,1
3,4370,0.07,4460,1000,400000,400000,1
3,4220,0.01,4480,2,10710,72923,1
3,4070,0.05,4500,2,34642,91441,1
3,3920,0.11,4520,1000,400000,400000,1
3,3770,0.17,4540,1000,400000,400000,1
3,3620,0.24,4560,1000,400000,400000,1
3,3470,0.2,4580,1000,400000,400000,1
3,3320,0.14,4600,1000,400000,400000,1
3,3170,0.08,4620,2,32717,86386,1
3,3020,0.02,4640,2,14912,59321,1
3,2870,0.05,4660,2,18176,51157,1
3,2720,0.11,4680,2,37987,206085,1
3,2570,0.17,4700,1000,400000,400000,1
3,2420,0.23,4720,100,0,400000,1
3,2270,0.21,4740,1000,400000,400000,1
3,2120,0.14,4760,2,43287,84898,1
3,1970,0.08,4780,1,30932,63188,1
3,1820,0.02,4800,2,19512,29368,2
3,1670,0.04,4820,2,20611,45732,1
3,1520,0.1,4840,2,71854,95820,1
3,1370,0.17,4860,1000,400000,400000,1
3,1220,0.23,4880,1000,400000,400000,1
3,1070,0.21,4900,2,65363,120505,1
3,920,0.15,4920,2,27385,109520,1
3,770,0.09,4940,2,10750,24022,3
3,620,0.02,4960,3,3631,13150,4
3,470,0.04,4980,1,2661,9459,4
3,320,0.1,5000,2,7243,16316,4
3,170,0.16,5020,2,6773,45607,2
3,20,0.22,5040,1,2004,6950,5
3,130,0.21,5060,2,2839,40007,3
3,280,0.15,5080,2,7097,20360,3
3,430,0.09,5100,2,2328,13040,4
3,580,0.03,5120,2,2223,12762,4
3,730,0.03,5140,1,4842,11176,4
3,880,0.1,5160,2,16566,28468,2
3,1030,0.16,5180,2,25535,35205,2
3,1180,0.22,5200,2,81432,126834,1
3,1330,0.22,5220,2,93366,116983,1
3,1480,0.16,5240,2,40946,109368,1
3,1630,0.09,5260,2,5538,48350,2
3,1780,0.03,5280,2,14963,36729,2
3,1930,0.03,5300,2,15655,32016,2
3,2080,0.09,5320,2,28059,60048,1
3,2230,0.15,5340,2,92492,150137,1
3,2380,0.22,5360,1000,400000,400000,1
3,2530,0.22,5380,100,0,400000,1
3,2680,0.16,5400,1000,400000,400000,1
3,2830,0.1,5420,2,38967,203215,1
3,2980,0.04,5440,2,19411,63703,1
3,3130,0.03,5460,2,36400,77103,1
3,3280,0.09,5480,2,35422,239519,1
3,3430,0.15,5500,1000,400000,400000,1
3,3580,0.21,5520,2,34441,142101,1
3,3730,0.23,5540,100,0,400000,1
3,3880,0.16,5560,1000,400000,400000,1
3,4030,0.1,5580,1000,400000,400000,1
3,4180,0.04,5600,2,38168,88635,1
3,4330,0.02,5620,2,39446,77204,1
3,4480,0.08,5640,1000,400000,400000,1
3,4630,0.15,5660,1000,400000,400000,1
3,4780,0.21,5680,1000,400000,400000,1
3,4930,0.23,5700,1000,400000,400000,1
3,4920,0.17,5720,1000,400000,400000,1
3,4770,0.11,5740,1000,400000,400000,1
3,4620,0.04,5760,1000,400000,400000,1
3,4470,0.02,5780,2,26309,108205,1
3,4320,0.08,5800,2,49415,106847,1
3,4170,0.14,5820,100,0,400000,1
3,4020,0.2,5840,1000,400000,400000,1
3,3870,0.23,5860,1000,400000,400000,1
3,3720,0.17,5880,1000,400000,400000,1
3,3570,0.11,5900,1000,400000,400000,1
3,3420,0.05,5920,2,30832,86379,1
3,3270,0.01,5940,2,12274,62263,1
3,3120,0.08,5960,2,21313,124379,1
3,2970,0.14,5980,1000,400000,400000,1
3,2820,0.2,6000,100,0,400000,1
3,2670,0.24,6020,100,0,400000,1
3,2520,0.18,6040,1000,400000,400000,1
3,2370,0.11,6060,2,23611,81652,1
3,2220,0.05,6080,2,20057,68592,1
3,2070,0.01,6100,2,3390,43983,2
3,1920,0.07,6120,2,24416,40576,1
3,1770,0.13,6140,2,33083,47324,1
3,1620,0.2,6160,1000,400000,400000,1
3,1470,0.24,6180,1000,400000,400000,1
3,1320,0.18,6200,1000,400000,400000,1
3,1170,0.12,6220,2,32887,124904,1
3,1020,0.06,6240,2,16914,35032,2
3,870,0.01,6260,3,2495,14183,4
3,720,0.07,6280,2,6301,14603,4
3,570,0.13,6300,1,5655,25824,3
3,420,0.19,6320,2,1667,46570,2
3,270,0.25,6340,1,29911,26450,2
3,120,0.18,6360,2,2964,13275,4
3,30,0.12,6380,1,1602,3896,5
3,180,0.06,6400,3,5768,5353,4
3,330,0,6420,0,0,5107,5
3,480,0.06,6440,1,6092,8788,4
3,630,0.13,6460,2,10861,66314,1
3,780,0.19,6480,1,14387,37597,2
3,930,0.25,6500,2,121947,163527,1
3,1080,0.19,6520,2,63005,53224,1
3,1230,0.13,6540,2,30251,83842,1
3,1380,0.06,6560,2,7044,70707,1
3,1530,0,6580,2,3139,22668,4
3,1680,0.06,6600,2,7887,30733,3
3,1830,0.12,6620,2,41397,51220,1
3,1980,0.18,6640,2,34868,156183,1
3,2130,0.25,6660,100,0,400000,1
3,2280,0.19,6680,100,0,400000,1
3,2430,0.13,6700,2,40836,158918,1
3,2580,0.07,6720,2,23729,90264,1
3,2730,0.01,6740,2,14084,48460,1
3,2880,0.06,6760,2,19985,61998,1
3,3030,0.12,6780,2,105947,77311,1
3,3180,0.18,6800,1000,400000,400000,1
3,3330,0.24,6820,2,24883,165349,1
3,3480,0.2,6840,100,0,400000,1
3,3630,0.13,6860,1,110,226726,1
3,3780,0.07,6880,2,34006,77111,1
3,3930,0.01,6900,2,14561,67300,1
3,4080,0.05,6920,2,35124,68702,1
3,4230,0.11,6940,2,56273,135011,1
3,4380,0.18,6960,1000,400000,400000,1
3,4530,0.24,6980,1000,400000,400000,1
3,4680,0.2,7000,1000,400000,400000,1
3,4830,0.14,7020,1000,400000,400000,1
3,4980,0.08,7040,1000,400000,400000,1
3,4870,0.01,7060,2,34508,79985,1
3,4720,0.05,7080,1000,400000,400000,1
3,4570,0.11,7100,1000,400000,400000,1
3,4420,0.17,7120,1000,400000,400000,1
3,4270,0.23,7140,100,0,400000,1
3,4120,0.2,7160,1000,400000,400000,1
3,3970,0.14,7180,1000,400000,400000,1
3,3820,0.08,7200,2,46821,146315,1
3,3670,0.02,7220,2,33356,227077,1
3,3520,0.04,7240,2,21545,172080,1
3,3370,0.11,7260,1000,400000,400000,1
3,3220,0.17,7280,2,33458,84955,1
3,3070,0.23,7300,2,31175,174665,1
3,2920,0.21,7320,2,32733,133715,1
3,2770,0.15,7340,2,54044,120390,1
3,2620,0.08,7360,2,15406,96498,1
3,2470,0.02,7380,2,14137,45040,2
3,2320,0.04,7400,2,16827,43761,2
3,2170,0.1,7420,2,16238,55789,1
3,2020,0.16,7440,2,41891,76535,1
3,1870,0.23,7460,2,65760,116968,1
3,1720,0.21,7480,2,51192,103886,1
3,1570,0.15,7500,2,42146,73397,1
3,1420,0.09,7520,2,35221,68896,1
3,1270,0.03,7540,2,19022,32589,2
3,1120,0.04,7560,2,15147,26875,3
3,970,0.1,7580,2,23593,38560,1
3,820,0.16,7600,2,45392,73806,1
3,670,0.22,7620,2,41697,73510,1
3,520,0.22,7640,2,32156,53897,1
3,370,0.15,7660,2,16272,35363,2
3,220,0.09,7680,2,8792,16214,4
3,70,0.03,7700,0,0,4329,5
3,80,0.03,7720,0,0,4020,5
3,230,0.09,7740,1,8177,8802,4
3,380,0.16,7760,2,19803,35549,2
3,530,0.22,7780,2,30292,59722,1
3,680,0.22,7800,2,39422,47064,1
3,830,0.16,7820,2,40845,71724,1
3,980,0.1,7840,2,25691,46378,1
3,1130,0.03,7860,2,7182,26564,3
3,1280,0.03,7880,2,9843,27419,3
3,1430,0.09,7900,2,19326,32613,2
3,1580,0.15,7920,2,42550,72132,1
3,1730,0.21,7940,2,51159,115141,1
3,1880,0.22,7960,2,73691,98441,1
3,2030,0.16,7980,2,50723,108544,1
3,2180,0.1,8000,2,45511,89175,1
3,2330,0.04,8020,2,27540,64346,1
3,2480,0.02,8040,2,4480,40568,2
3,2630,0.09,8060,2,35300,67285,1
3,2780,0.15,8080,2,70325,103884,1
3,2930,0.21,8100,2,91317,181724,1
3,3080,0.23,8120,1000,400000,400000,1
3,3230,0.17,8140,2,58463,120123,1
3,3380,0.1,8160,2,48040,100328,1
3,3530,0.04,8180,2,20519,73025,1
3,3680,0.02,8200,2,16456,62594,1
3,3830,0.08,8220,2,35038,92477,1
3,3980,0.14,8240,2,66537,211490,1
3,1213,0.06,2427,2,9620,43497,2
3,1363,0.06,4907,1,15043,50514,1
3,1513,0.06,7387,2,18370,43750,1
3,1663,0.06,9867,2,16672,56117,1
3,1813,0.06,7653,2,34441,63617,1
3,1963,0.06,5173,2,26412,63310,1
3,2113,0.06,2693,2,20015,52556,1
3,2263,0.06,213,2,36224,62690,1
3,2413,0.06,2267,2,35773,74428,1
3,2563,0.07,4747,2,28788,68923,1
3,2713,0.07,7227,2,35729,83342,1
3,2863,0.07,9707,2,29016,138515,1
3,3013,0.07,7813,2,26027,64354,1
3,3163,0.07,5333,2,55556,81398,1
3,3313,0.07,2853,2,31483,78727,1
3,3463,0.07,373,2,42358,86004,1
3,3613,0.07,2107,2,38998,84710,1
3,3763,0.07,4587,2,47464,90459,1
3,3913,0.07,7067,2,30886,101920,1
3,4063,0.07,9547,2,45887,96764,1
3,4213,0.07,7973,2,41646,93667,1
3,4363,0.07,5493,2,38426,111516,1
3,4513,0.07,3013,2,38655,117526,1
3,4663,0.07,533,2,46048,115141,1
3,4813,0.07,1947,2,18772,126664,1
3,4963,0.07,4427,2,29565,88578,1
3,4887,0.07,6907,2,32382,126120,1
3,4737,0.07,9387,2,47935,91034,1
3,4587,0.07,8133,2,40748,109135,1
3,4437,0.08,5653,1000,400000,400000,1
3,4287,0.08,3173,100,0,400000,1
3,4137,0.08,693,1000,400000,400000,1
3,3987,0.08,1787,1000,400000,400000,1
3,3837,0.08,4267,1000,400000,400000,1
3,3687,0.08,6747,2,33728,247438,1
3,3537,0.08,9227,2,74720,198823,1
3,3387,0.08,8293,2,36052,141310,1
3,3237,0.08,5813,2,78407,86812,1
3,3087,0.08,3333,2,26632,142269,1
3,2937,0.08,853,2,34918,107648,1
3,2787,0.08,1627,2,29235,74512,1
3,2637,0.08,4107,2,47752,95400,1
3,2487,0.08,6587,2,30240,80816,1
3,2337,0.08,9067,2,34019,56677,1
3,2187,0.08,8453,2,61177,119655,1
3,2037,0.08,5973,2,16048,106113,1
3,1887,0.08,3493,2,28849,61539,1
3,1737,0.08,1013,2,14488,46428,2
3,1587,0.08,1467,2,27717,42378,1
3,1437,0.09,3947,2,11843,37624,2
3,1287,0.09,6427,2,30743,31559,1
3,1137,0.09,8907,1,11050,32692,2
3,987,0.09,8613,2,10476,35518,2
3,837,0.09,6133,2,10898,23141,3
3,687,0.09,3653,1,6603,19372,4
3,537,0.09,1173,1,8419,16738,4
3,387,0.09,1307,2,7255,14672,4
3,237,0.09,3787,2,7541,19113,3
3,87,0.09,6267,2,3065,7383,4
3,63,0.09,8747,2,1872,6655,5
3,213,0.09,8773,2,8301,16876,4
3,363,0.09,6293,2,11541,26670,3
3,513,0.09,3813,2,17127,36126,2
3,663,0.09,1333,2,24820,47265,1
3,813,0.09,1147,2,17139,38315,2
3,963,0.09,3627,2,23855,44577,1
3,1113,0.09,6107,2,20699,41593,1
3,1263,0.09,8587,2,20263,37682,2
3,1413,0.09,8933,2,23680,51325,1
3,1563,0.1,6453,2,19317,51576,1
3,1713,0.1,3973,2,28418,74033,1
3,1863,0.1,1493,2,29449,64939,1
3,2013,0.1,987,2,26918,66026,1
3,2163,0.1,3467,2,39803,92217,1
3,2313,0.1,5947,2,44097,82792,1
3,2463,0.1,8427,2,42382,75409,1
3,2613,0.1,9093,2,48141,96945,1
3,2763,0.1,6613,2,36133,97095,1
3,2913,0.1,4133,2,34087,93341,1
3,3063,0.1,1653,2,46589,98642,1
3,3213,0.1,827,2,13278,93959,1
3,3363,0.1,3307,2,50604,67277,1
3,3513,0.1,5787,2,47863,92410,1
3,3663,0.1,8267,2,58721,114137,1
3,3813,0.1,9253,2,47338,115829,1
3,3963,0.1,6773,2,55910,104383,1
3,4113,0.1,4293,2,26912,135399,1
3,4263,0.1,1813,2,38874,107593,1
3,4413,0.1,667,2,61426,134316,1
3,4563,0.11,3147,2,55141,125466,1
3,4713,0.11,5627,2,61278,159859,1
3,4863,0.11,8107,2,16155,120992,1
3,4987,0.11,9413,1000,400000,400000,1
3,4837,0.11,6933,1000,400000,400000,1
3,4687,0.11,4453,1000,400000,400000,1
3,4537,0.11,1973,1000,400000,400000,1
3,4387,0.11,507,1000,400000,400000,1
3,4237,0.11,2987,1000,400000,400000,1
3,4087,0.11,5467,1000,400000,400000,1
3,3937,0.11,7947,1000,400000,400000,1
3,3787,0.11,9573,1000,400000,400000,1
3,3637,0.11,7093,1000,400000,400000,1
3,3487,0.11,4613,1000,400000,400000,1
3,3337,0.11,2133,2,42683,136282,1
3,3187,0.11,347,2,35290,184047,1
3,3037,0.11,2827,2,37210,82245,1
3,2887,0.11,5307,2,57844,118406,1
3,2737,0.11,7787,2,62712,160156,1
3,2587,0.11,9733,2,23501,93085,1
3,2437,0.12,7253,2,8220,60610,1
3,2287,0.12,4773,2,18076,70581,1
3,2137,0.12,2293,2,43232,57602,1
3,1987,0.12,187,2,38108,72070,1
3,1837,0.12,2667,2,43535,93359,1
3,1687,0.12,5147,2,8415,69895,1
3,1537,0.12,7627,2,37429,54684,1
3,1387,0.12,9893,2,19205,48538,1
3,1237,0.12,7413,2,31331,49002,1
3,1087,0.12,4933,2,33426,56692,1
3,937,0.12,2453,2,40920,57603,1
3,787,0.12,27,1000,400000,400000,1
3,637,0.12,2507,2,21365,62201,1
3,487,0.12,4987,2,21984,41079,1
3,337,0.12,7467,2,14710,27271,3
3,187,0.12,9947,2,8009,16543,4
3,37,0.12,7573,1,1128,5502,5
3,113,0.12,5093,2,3766,10518,4
3,263,0.12,2613,2,10654,21840,3
3,413,0.12,133,2,21527,42221,1
3,563,0.13,2347,2,31443,55276,1
3,713,0.13,4827,2,35898,53065,1
3,863,0.13,7307,2,32157,63718,1
3,1013,0.13,9787,2,26839,78355,1
3,1163,0.13,7733,2,34262,55968,1
3,1313,0.13,5253,2,35008,69626,1
3,1463,0.13,2773,2,33273,63471,1
3,1613,0.13,293,2,43961,84167,1
3,1763,0.13,2187,2,33902,72764,1
3,1913,0.13,4667,2,42189,76878,1
3,2063,0.13,7147,2,41040,82827,1
3,2213,0.13,9627,2,46419,92680,1
3,2363,0.13,7893,2,47097,88880,1
3,2513,0.13,5413,2,52799,97684,1
3,2663,0.13,2933,2,46415,124345,1
3,2813,0.13,453,2,34043,102710,1
3,2963,0.13,2027,2,44411,104880,1
3,3113,0.13,4507,2,51315,111674,1
3,3263,0.13,6987,2,63950,112343,1
3,3413,0.13,9467,2,81509,125450,1
3,3563,0.14,8053,2,68348,121923,1
3,3713,0.14,5573,2,82022,197689,1
3,3863,0.14,3093,2,11824,92320,1
3,4013,0.14,613,1000,400000,400000,1
3,4163,0.14,1867,1000,400000,400000,1
3,4313,0.14,4347,1000,400000,400000,1
3,4463,0.14,6827,1000,400000,400000,1
3,4613,0.14,9307,1000,400000,400000,1
3,4763,0.14,8213,100,0,400000,1
3,4913,0.14,5733,1000,400000,400000,1
3,4937,0.14,3253,1000,400000,400000,1
3,4787,0.14,773,1000,400000,400000,1
3,4637,0.14,1707,1000,400000,400000,1
3,4487,0.14,4187,1000,400000,400000,1
3,4337,0.14,6667,1000,400000,400000,1
3,4187,0.14,9147,1000,400000,400000,1
3,4037,0.14,8373,1000,400000,400000,1
3,3887,0.14,5893,1000,400000,400000,1
3,3737,0.14,3413,1000,400000,400000,1
3,3587,0.14,933,1000,400000,400000,1
3,3437,0.15,1547,100,0,400000,1
3,3287,0.15,4027,2,63949,193724,1
3,3137,0.15,6507,1000,400000,400000,1
3,2987,0.15,8987,1000,400000,400000,1
3,2837,0.15,8533,100,0,400000,1
3,2687,0.15,6053,2,53786,205580,1
3,2537,0.15,3573,2,55714,124562,1
3,2387,0.15,1093,2,153542,137573,1
3,2237,0.15,1387,2,29898,155833,1
3,2087,0.15,3867,2,52697,174896,1
3,1937,0.15,6347,2,63217,99567,1
3,1787,0.15,8827,2,42277,67917,1
3,1637,0.15,8693,2,77176,103543,1
3,1487,0.15,6213,2,122515,87038,1
3,1337,0.15,3733,2,56491,185624,1
3,1187,0.15,1253,2,22605,104702,1
3,1037,0.15,1227,1,72252,32975,1
3,887,0.15,3707,2,31727,46039,1
3,737,0.15,6187,2,37307,87439,1
3,587,0.15,8667,2,10254,42785,2
3,437,0.16,8853,2,3793,15572,4
3,287,0.16,6373,2,9243,12466,4
3,137,0.16,3893,3,4817,6501,4
3,13,0.16,1413,1,2067,5312,5
3,163,0.16,1067,1,21654,19268,3
3,313,0.16,3547,1,3079,43201,2
3,463,0.16,6027,2,14584,28384,3
3,613,0.16,8507,1,31539,39622,1
3,763,0.16,9013,2,20993,28610,2
3,913,0.16,6533,1,22589,42240,1
3,1063,0.16,4053,1,75089,130763,1
3,1213,0.16,1573,2,119173,63941,1
3,1363,0.16,907,1000,400000,400000,1
3,1513,0.16,3387,2,131647,85877,1
3,1663,0.16,5867,1000,400000,400000,1
3,1813,0.16,8347,2,42222,101520,1
3,1963,0.16,9173,1000,400000,400000,1
3,2113,0.16,6693,1000,400000,400000,1
3,2263,0.16,4213,1000,400000,400000,1
3,2413,0.16,1733,1000,400000,400000,1
3,2563,0.17,747,1000,400000,400000,1
3,2713,0.17,3227,1000,400000,400000,1
3,2863,0.17,5707,2,21651,171877,1
3,3013,0.17,8187,2,41931,116274,1
3,3163,0.17,9333,2,57954,127176,1
3,3313,0.17,6853,2,63208,143108,1
3,3463,0.17,4373,2,64397,152531,1
3,3613,0.17,1893,2,73880,150196,1
3,3763,0.17,587,2,58543,145319,1
3,3913,0.17,3067,2,78275,157238,1
3,4063,0.17,5547,2,95088,164018,1
3,4213,0.17,8027,2,26035,141043,1
3,4363,0.17,9493,1000,400000,400000,1
3,4513,0.17,7013,1000,400000,400000,1
3,4663,0.17,4533,1000,400000,400000,1
3,4813,0.17,2053,1000,400000,400000,1
3,4963,0.17,427,1000,400000,400000,1
3,4887,0.17,2907,100,0,400000,1
3,4737,0.17,5387,1000,400000,400000,1
3,4587,0.17,7867,1000,400000,400000,1
3,4437,0.18,9653,1000,400000,400000,1
3,4287,0.18,7173,1000,400000,400000,1
3,4137,0.18,4693,1000,400000,400000,1
3,3987,0.18,2213,1000,400000,400000,1
3,3837,0.18,267,1000,400000,400000,1
3,3687,0.18,2747,100,0,400000,1
3,3537,0.18,5227,1000,400000,400000,1
3,3387,0.18,7707,1000,400000,400000,1
3,3237,0.18,9813,1000,400000,400000,1
3,3087,0.18,7333,100,0,400000,1
3,2937,0.18,4853,1000,400000,400000,1
3,2787,0.18,2373,1000,400000,400000,1
3,2637,0.18,107,1000,400000,400000,1
3,2487,0.18,2587,1000,400000,400000,1
3,2337,0.18,5067,1000,400000,400000,1
3,2187,0.18,7547,1000,400000,400000,1
3,2037,0.18,9973,1000,400000,400000,1
3,1887,0.18,7493,2,162264,129636,1
3,1737,0.18,5013,1000,400000,400000,1
3,1587,0.18,2533,2,185536,66363,1
3,1437,0.19,53,1000,400000,400000,1
3,1287,0.19,2427,1000,400000,400000,1
3,1137,0.19,4907,2,84257,181923,1
3,987,0.19,7387,1,47833,243841,1
3,837,0.19,9867,1,29634,50906,1
3,687,0.19,7653,2,49156,52219,1
3,537,0.19,5173,1,47512,22651,1
3,387,0.19,2693,1,1533,38650,3
3,237,0.19,213,1,49252,25463,1
3,87,0.19,2267,2,1983,21943,4
3,63,0.19,4747,1,7147,3960,4
3,213,0.19,7227,2,8982,10507,4
3,363,0.19,9707,1,26233,30931,2
3,513,0.19,7813,1,22034,33775,2
3,663,0.19,5333,1,78874,43535,1
3,813,0.19,2853,2,70260,45165,1
3,963,0.19,373,1,51552,48433,1
3,1113,0.19,2107,2,39625,179911,1
3,1263,0.19,4587,2,84007,64931,1
3,1413,0.19,7067,2,44324,99058,1
3,1563,0.2,9547,2,117326,101999,1
3,1713,0.2,7973,1000,400000,400000,1
3,1863,0.2,5493,1000,400000,400000,1
3,2013,0.2,3013,100,0,400000,1
3,2163,0.2,533,1000,400000,400000,1
3,2313,0.2,1947,1000,400000,400000,1
3,2463,0.2,4427,100,0,400000,1
3,2613,0.2,6907,2,59454,110520,1
3,2763,0.2,9387,2,12859,122854,1
3,2913,0.2,8133,2,20705,98674,1
3,3063,0.2,5653,2,28540,133416,1
3,3213,0.2,3173,2,28127,144789,1
3,3363,0.2,693,2,86132,159809,1
3,3513,0.2,1787,2,71238,145677,1
3,3663,0.2,4267,2,17815,144885,1
3,3813,0.2,6747,2,32804,112074,1
3,3963,0.2,9227,1000,400000,400000,1
3,4113,0.2,8293,2,46517,235566,1
3,4263,0.2,5813,1000,400000,400000,1
3,4413,0.2,3333,1000,400000,400000,1
3,4563,0.21,853,1000,400000,400000,1
3,4713,0.21,1627,1000,400000,400000,1
3,4863,0.21,4107,100,0,400000,1
3,4987,0.21,6587,1000,400000,400000,1
3,4837,0.21,9067,1000,400000,400000,1
3,4687,0.21,8453,100,0,400000,1
3,4537,0.21,5973,1000,400000,400000,1
3,4387,0.21,3493,1000,400000,400000,1
3,4237,0.21,1013,1000,400000,400000,1
3,4087,0.21,1467,1000,400000,400000,1
3,3937,0.21,3947,1000,400000,400000,1
3,3787,0.21,6427,1000,400000,400000,1
3,3637,0.21,8907,1000,400000,400000,1
3,3487,0.21,8613,1000,400000,400000,1
3,3337,0.21,6133,1000,400000,400000,1
3,3187,0.21,3653,1000,400000,400000,1
3,3037,0.21,1173,100,0,400000,1
3,2887,0.21,1307,1000,400000,400000,1
3,2737,0.21,3787,100,0,400000,1
3,2587,0.21,6267,1000,400000,400000,1
3,2437,0.22,8747,1000,400000,400000,1
3,2287,0.22,8773,1000,400000,400000,1
3,2137,0.22,6293,1000,400000,400000,1
3,1987,0.22,3813,100,0,400000,1
3,1837,0.22,1333,1000,400000,400000,1
3,1687,0.22,1147,1000,400000,400000,1
3,1537,0.22,3627,1000,400000,400000,1
3,1387,0.22,6107,1000,400000,400000,1
3,1237,0.22,8587,1000,400000,400000,1
3,1087,0.22,8933,1,97770,78520,1
3,937,0.22,6453,1000,400000,400000,1
3,787,0.22,3973,2,47092,94209,1
3,637,0.22,1493,1000,400000,400000,1
3,487,0.22,987,2,47187,50647,1
3,337,0.22,3467,2,60345,75093,1
3,187,0.22,5947,1,45439,47545,1
3,37,0.22,8427,2,9409,18912,3
3,113,0.22,9093,1,27118,30484,2
3,263,0.22,6613,1,53211,20230,1
3,413,0.22,4133,2,21720,28012,2
3,563,0.23,1653,2,14959,87184,1
